post_id,comment_id,from_id,date,text
668233,668700,243555034,1762269777,Была такая 540 🔥
668233,668756,673467870,1762324155,Мой аппарат лучше 🤣👍
668233,668786,639724112,1762345824,Крутота 👍🤘🤙😎
668233,668803,822879519,1762359040,Мечта
668233,668843,457730405,1762401440,"Великолепный автомобиль и е60, аналогично."
668233,668854,763033200,1762409422,Была такая... 540-я... Загорелась на скорости... Полгода машинке было...
668233,668879,251492908,1762433165,Параша
668233,668881,1080110659,1762439732,Особено фотошопе
668233,668893,1062992057,1762449986,Седня пидор на таком бнв въехал мне в бампер и сьебался
668233,668932,747136195,1762481735,Очень красивый автомобиль!!! 🔥🔥🔥
668208,668224,94793007,1761934829,Чёт напомнило)
668208,668284,173738364,1762004556,
668208,668290,21559270,1762008258,
668208,668300,344057945,1762017747,Просто сделали генеральную уборку шикарного дома для птичек )
668208,668321,32388959,1762051603,тарпедо ужасна( увы как и у большинства тачек с отличным внешним дизайном. Этот крокодил тоже хорош
668208,668344,2882576,1762074297,Изверги! Дали машине надежду и потом опять на бутылку посадили
668208,668346,212135849,1762077033,В Екатеринбурге
668208,668349,329793481,1762078950,
668208,668351,861361501,1762082325,"Красиво жить не запретишь, пендосы сильно избалованы автомобилями, это вам не нищая РФ трясущая с людей космический утиль."
668208,668359,0,1762090549,
668208,668360,593775643,1762091116,🫡
668208,668369,836777667,1762093192,Додж и Крайслер это одна фирма чтоли?
668208,668390,524227728,1762099749,"Пробег 12 миль. Ни разу не коснулась дороги. Это что... Пепелац, по воздуху гоняла? Автор, выздоравливай."
668208,668402,350783945,1762107318,Ужас
668208,668409,49348339,1762111854,Нелюди
668208,668426,296423001,1762115261,"Есть автомобили которым не суждено колесить дороги! Лучше так, чем краш-тест! 😁"
668208,668446,100963379,1762121589,
668208,668448,639903509,1762123291,Диски не трехспицевые как у оригинальной версии да и крыша у них мягкая была. Хотя для такой работы сделали фейслифт Гадюке.
668208,668451,52010851,1762123758,Авто когда то спасшее брэнд Додж от краха. Не без помощи Ли Якокки конечно же😅
668208,668453,228667606,1762126591,Хабаровск
668208,668454,627014528,1762127321,"Хренали нам, их вайперы. Вот лучшая реклама, за всю историю. Даже продавать ничего ни будут, раздатут бесплатно, если кому понадобится. 😉"
668208,668455,1077924324,1762127727,Точно такую же игрушечную на пульте управления  мне купили в детском мире на Лубянке в детстве в 1999 году
668208,668462,303488146,1762137562,"[id624708335|Александр], этот камаз более 30 лет там стоит. А снизу на постаменте стояла полуторка времён ВОВ , вся комплектная. Я срочку там служил в вертолётном училище на штабном уазе. В 90-х в Сызрани пол города наркоманов, половина алкашей. Пару раз представители местного населения даже пытались отобрать у меня автомобиль.  Такой депрессивный балабановский городок. В районе Шанхай наркотой барыжили прям в ларьке ""Союзпечать"" . Единственный нормальный район был Монгора. Пару лет назад был в Сызрани проездом, город изменился конечно, но дорог по прежнему нет."
668208,668470,2553407,1762144436,Мы ведь предысторию этого вайпера не знаем. Там может быть например стуканувший мотор либо Крайслер дилеру под рекламу отдали один из предсерийных прототипов который банально не имеет документов чтобы на нём можно было ездить по дорогам общего пользования.
668208,668478,642754656,1762146461,Авто Дубна?
668208,668481,16675547,1762147120,У нас зато Крым есть!
668208,668482,466073108,1762147617,"Бедолага, ладно хоть из пластика, не сгниет"
668208,668483,3334601,1762148273,"Я думал на ней ездить будут, а ее на место поставили 😆"
668208,668485,524403233,1762149234,Сердце кровью обливается..🥲
668208,668490,30453184,1762152365,Диски дëрнули😂
668208,668492,796275583,1762152472,Осуждаю
668208,668501,1045761655,1762155908,В гта 3 части такой был помню 😁
668208,668502,111241910,1762156074,"Тачке 12 миль пробега, уже крашена. Ужас"
668208,668505,2988400,1762157401,
668208,668506,851068,1762158742,А диски то махнули....😁
668208,668508,3270971,1762159096,Вот такое загнивание 🤷🏻‍♂️
668208,668524,831121589,1762167661,Изверги
668208,668528,492108259,1762170451,Крайслер и Додж это од одного производителя авто?
668208,668532,56667628,1762172492,Интересно завелся этот сарай 🤔
668208,668533,41683983,1762172510,У нас бы хозяин салона вынул все агрегаты изнутри и тупо кузов с фарами и обвесами наружными водрузил.... 🤣
668208,668538,4625836,1762175739,Эта машина была оплачена. Но владелец  По каким то причинам так и не забрал.
668208,668553,1059833790,1762180061,Организаторов этого беспредела повесить на этом столбе. Такую легенду пришили😡
668208,668559,1128326,1762183583,Идиот 🤣
668208,668568,788768903,1762186934,Цыгане 🤷🏿‍♂️
668208,668594,15239282,1762193728,мечту всей моей жизни на столб😭😭😭. дайте мне точный адрес👹
668208,668604,835569092,1762196578,Шакалы🙈
668208,668618,716547674,1762205659,"Вспомнил, МКАД 39 км район Ясенево стоял на вершине у сервисе Фольксваген Жук, примерно 16-17 год убрали"
668208,668666,11995424,1762238914,Осуждаю. Машинп должна ездить. Но прикольно.
668208,668768,390687952,1762328763,Бедная тачка
668208,668769,390687952,1762328811,Молния маквин гле плачет рядом что еë собрата настигла такая участь
668194,668733,63733079,1762293750,"Чем меньше ноздри бмв, тем она красивее"
668194,668837,62178772,1762396718,Как охлаждаются тормоза с такими дисками?
668189,668197,1039934166,1761911735,"С мощностью определились, ""афтар"" галимый 🙄"
668189,668216,335924035,1761932410,Монстр среди европейцев. И красивый к тому же.
668189,668238,7358010,1761967940,"Жутко непрактичная хреновоуправляемая машина была, помню обзоры Авторевю и других изданий. В поворотах перед сносило, а если спровоцировать занос, то из него почти невозможно вытащить этот Клио"
668189,668383,145491031,1762098078,Символ купэ😂
668189,668516,222307168,1762163861,Табуретки смерти
668189,668619,32138800,1762206330,Почему должен стать? Он выпущен 25 лет назад
668189,668673,788768903,1762241794,Когда я вижу текст сгенеренный ИИ 🤖- блокирую источник.
668189,668693,228614496,1762261833,Клитор конкурент:)
668189,669551,532144814,1763140967,"Не, ну такую я бы себе взял"
668172,668178,118026902,1761900169,Ну концептуально - да.
668172,668184,166600970,1761901095,Проводите опрос у своей аудитории с вопросом  Что такое чек И многие скажут это бумажка за оплату в магазине Не обращая внимания что сообщество автомобильное Я это к чему Есть девушки которые входят лучше парней и в машинах шарят тож лучше и данный пост не коректен он был бы прикольный лет 20 назад когда за рулëм преобладало мужское население а ща девушка может фору дать некоторым парням И уж если есть такие девушки не различающие ниву и ровер даж по внешности ну удачи их пацанам Админ к тебе вопрос сам то скажешь что за нива и что за ровер у тебя в посте?  Без гугла и википедии
668172,668192,7358010,1761906735,"С Нивой проблем меньше, чем с первым Рейнжем. Разве что мощь V8 3.9 Ниве не доступна"
668172,668250,95563550,1761979360,"Дорогой дневник, мне не передать 😂😂😂"
668172,668757,34433445,1762324857,Не ошиблась
668168,668177,1073809178,1761900005,Иж тут лишний 😂
668168,668200,153521878,1761921166,Евроокна
668168,668840,1078950065,1762399002,Любая инсталляция снятая в атмосфере абсолютно атмосферна.
668165,668176,7358010,1761899837,"Я думал 73, а не 72"
668165,668560,339862634,1762183951,
668137,668140,35739022,1761849566,Шикарен😍😎
668137,668147,448666072,1761851519,"Интересно почему в 92ом году не было подушек на ней, когда у конкурентов в лице заряженных мерседесов и ауди уже как правило были"
668137,668164,1040772782,1761875296,"Мм👍 Если б мне предложили выбрать между симпотишной мамзелью и этим агрегатом, выбор был бы очевиден - BMW😉"
668137,668169,1121702,1761897230,"Ооо. Настоящая БМВ!  Жаль, их перестали выпускать."
668137,668170,709721855,1761899153,
668137,668193,3118273,1761908209,Что входит в редкий пакет нюрнбургринг? В салоне никаких изменений не видно.
668137,668202,358675330,1761925920,"У 3.8 было 6 ступ кпп, фейк"
668137,668257,33630638,1761986621,Настоящий драйвер кар для настоящего петролхеда!
668137,668289,871565785,1762005873,"Вот тачки делали раньше, сейчас такие седушки и качественную кожу даже в премиум класс машинах не увидишь особо... а тут всё как надо было, по человеческий..."
668137,668313,2206375,1762023684,
668137,668318,501795820,1762030286,😍😍😍
668137,668324,1076630458,1762054342,Панин в Жмурках на такой ездил
668137,668348,9380342,1762077981,Ооо на моей такие же седла 👍
668137,668382,617366157,1762097714,"А чего у неё подголовники торцом стоят к сидящему, этож неудобно 🤣"
668137,668393,657264435,1762103114,Не одна женщина в мире не даст так как даёт эта красотка!
668137,668412,864668609,1762113539,"Да на механике херня, автомат легче и дешевле ремонт кстати"
668137,668418,795393720,1762114593,Была такая машинка. Очень приятная.
668137,668459,156813745,1762134917,Пакет зачем? В Пятерочку ходить?)
668137,668494,432293681,1762152801,Легенда 👍
668137,668529,150781945,1762171608,Куколка 🔥🔥🔥🔥❤
668137,668531,532144814,1762172153,Ну такую новую я бы взял
668137,668550,304955845,1762179580,"Спасибо, подрочил."
668137,668571,762681,1762187593,"Интересно, как музыка в ней работает.  Пищалки на дверях говорят, что должна стоять система Hi-Fi, но тогда должен стоять мафон BMW Bavaria c professional RDS. А стоит простенький Revers.  Или пищалки бутафория"
668137,668586,851562514,1762191700,Чёткая  капсула времени
668137,668596,1050193150,1762194614,Максимальная скорость 300 км/ч. 😯
668137,668644,830069317,1762224130,"Вообще то на фото машина с мотором 3.6, и никакого ультра редкого пакета на ней нет😏"
668137,668664,896024127,1762236153,
668137,668690,59116432,1762256083,"Был такой кузов 2013-2016, правда барабан и два литра"
668137,668701,92802023,1762270395,"...... а у нас в то время был очередной ""прорыв""🤦 ..... ваз-2109 ( с 1987г.)"
668137,668721,563421621,1762282200,Ронин
668137,668799,240606809,1762356272,Это БМВ 92 года!!! А Лада Искра 25 😂 Что бы Вы выбрали?
668137,668829,1078911100,1762379486,Тем временем где-то за МКАД ом
668137,668897,56495,1762456200,Раньше этот салон выглядел космически. Сейчас скудновато. Зато с точки зрения надёжности мотора и основных узлов раньше делали лучше
668137,669051,717123223,1762623457,"Зверь машина дури дофига , а в обслуживании простая   следи за датчиками"
668137,669060,835394487,1762633420,"Как любитель 124 мерсов скажу,этот БМВ чёткий"
668137,669089,440116767,1762675641,"Пушка, еще и на механке"
668137,669107,346478611,1762688870,"Оснащён строгим кожанным салоном, лучше бы весёлым оснатили👍"
668137,669182,469357723,1762781303,Дайте фото с открытым капотом и понятно будет. По глушителю похоже на м50 мотор. А салон обычный. Трехлучевой руль и что?
668137,669306,787137839,1762939126,Чтот в этой комплектации климат не полный... Мне не нравится. Пересобирайте заново 😁
668137,669400,50469507,1763021766,"Эх,таких счас не делают;("
668137,669466,1080854795,1763054993,Самолёт
668137,669539,22347648,1763127683,Кайф машинка!! 👍🏻😍
668137,669561,5153705,1763158051,потому что BMW для тех у кого есть яца! А наличие BMW не говорит о том что у тебя есть яйца! Вот такое противоречие!
668133,668166,608044140,1761876478,Правильная панель👍 Не то что сейчас
668132,668163,21750337,1761872588,Но это уже не автомобиль…
668124,668337,6160245,1762067084,Раньше было лучше.
668115,668134,1052542347,1761842649,Идеальная машина для любителей БМВ 🤣
668115,668592,139421602,1762193092,В дисках запутались?
668099,668100,67857135,1761810071,"Это не премиум, это наивысшая степень фарша 👏👍"
668088,668097,103657221,1761806082,Пассатижами что ли откручивал гайки колесные?
668088,668105,206199404,1761813087,...пиииитттстоооооп )
668088,668111,146810768,1761816742,Пит стоп 🙂👍
668088,668138,5785880,1761847799,Полтора часа? Это после каждого болта перекур был что ли? 😁
668085,668121,864668609,1761821551,Кайф на автомате
668084,668310,454854294,1762021252,Док Хадсон из тачки
668084,668647,497047838,1762227559,Хадсон хорнет с нами на веки
668084,668740,1080893928,1762302406,А где Такер?
668084,668746,850959363,1762310316,"""Дёрнул вправо,свернул влево """
668083,668131,12749536,1761837539,"Агрессия в каждой линии, такой и должна быть гонка"
668068,668069,530615190,1761757061,"Блэт, хотелось нормально машину посмотреть, салон там, все дела, а они какую-то шлюху везде напихали"
668068,668119,603168958,1761820061,"есть нормальные фотки, без курицы?"
668068,668665,202268858,1762238657,Фото салона и мотора интереснее чем сопровождающая
668061,668092,66844077,1761801868,"своими глазами видел.  это участники шоу.  ездят по городам  со всякими   монстр-траками,    тачками, есть у них и  трансформер.   для детей  интересно."
668041,668152,1052542347,1761856894,"Вещь 👍. Это не рабо-мобиль, жигуль копейка, где форточки на окнах единственный кондиционер 🤣🤣🤣"
668041,668354,426586567,1762087100,
668041,669402,629256390,1763022284,Не меха и нет чарджера как у Салярыча😄
668035,668043,66832808,1761734010,БМВ.
668035,668046,19375495,1761735114,Вообще то это просто ключ повернули и горят все лампы
668035,668080,848358597,1761767624,Бмвисты поймут))
668035,668089,4881279,1761799548,
668029,668104,647072439,1761812135,ну вобще....просто полный абзац.....
668026,668038,205508657,1761730588,"было бы чем гордиться это изделие из болтов и гаек в кузове из сплава картона и фольги, дерьмо это"
668026,668045,151529116,1761734671,зубило
668026,668379,1073809178,1762096469,"Для своего времени зверь машина, да и по сравнению с логанами до сих пор зверь, хоть на обгон не страшно идти, на логане если только на второй"
668017,668054,570477652,1761742517,Негода))
668012,668021,482465517,1761715696,
668012,668042,392135832,1761733924,👎👎👎
668012,668258,728810918,1761987430,
668004,668060,20945909,1761745853,"Пока едешь, можно мух поесть нормально..."
668004,668064,112077353,1761750375,Голову сдует с плеч!!!
668004,668566,1042156948,1762185857,🔥🔥🔥
668004,668582,378866675,1762190644,"Оригинальный гоночный шлем 🤨 интересно полюбопытствовать он в виде крыши или что-то инопланетное, шлагбаумы думаю по лбу не то что шмель прилетает 🤔"
667998,668010,12749536,1761700086,Да он и щас много кому в рот дал бы)
667998,668018,430523701,1761714046,"Чеблять???? 220 появился в середине 2000, долбоебы ."
667998,668019,430523701,1761714123,"Для олигофренов можно было написать даже 1947 год, сожрут."
667979,667995,176269061,1761678633,👍👍👍  Но полного привода не хватает...
667979,668000,139472043,1761686442,Вот это пушка
667979,668003,785007074,1761696936,Потом проснулся и 150 мертвых кобыл
667979,668005,1040772782,1761698084,"Да уж, хороша ""дурочка"""
667979,668009,132558591,1761700012,"Че они в м5 то не дунули блэт, ездили бы массово сейчас на с38 а не на жизетах дырявых"
667979,668535,339862634,1762173379,
667966,667977,1040772782,1761672109,"И что теперь? Подумаешь, жига какая то"
667950,667961,24044888,1761658503,Да. Сотка хорошая машина.
667950,667968,203571240,1761663491,Не убиваемы аппарат
667950,667972,557769486,1761668627,интернет сказал что ауди это ошибка 🤣
667950,668016,330183848,1761711721,Селёдка
667947,668008,41003229,1761699614,Вид имеет.
667947,668128,356613219,1761831082,Бля… пушка 🤪🔥
667946,667957,973059,1761656762,"А почему праворукая, интересно?"
667946,668139,16558840,1761848711,Да тупо отзеркалена.
667946,668203,728810918,1761926176,
667946,668245,425695372,1761977115,6 карбов! Мечта регулировщика (карбодеда)))))
667946,668260,369093168,1761990498,Какая же ручка КПП милая. 😍
667946,668269,13239224,1761995667,Там переключатели и часы как в жигах... как будто на автовазе делали...
667946,668480,78318016,1762146842,Тореадор
667931,668070,511392586,1761759773,Бэха лучше
667922,667932,263742168,1761637020,
667922,667933,118793762,1761637285,🫶
667922,668343,778472832,1762074120,
667912,667915,875157469,1761629426,В багажнике только токарного и фрезерного станков не видно 😂
667867,667868,105512602,1761593392,"Позорище.... Нефть, газ, и дефицит..."
667867,667869,17005831,1761593497,Запретить импорт и всей стране сразу хватит..
667867,667870,1055901295,1761593785,"ясное дело, что это все украинцы, гады, целятся в наши НПЗ🤬Но наши парни не дадут им спуску, добьются денацификации этого режима"
667867,667871,1053042140,1761593846,"Я вот уверен, ситуация на контроле и скоро её точно решат… И самое главное смотрите только официальные новости и официальные каналы"
667867,667873,794553028,1761594454,"Ссылку пожалуйста, на официальный источник. А то п- ть не мешки ворочить."
667867,667875,412318563,1761594904,Бляяя. ..  Дожили. ....
667867,667877,177156710,1761596039,Боты тут как тут 🤣
667867,667878,864298970,1761596707,Пи---еж это всё
667867,667879,147176257,1761597201,Хватить фейки бросать...
667867,667881,848844724,1761598181,Пиздец дожили
667867,667883,34433445,1761599467,Заказуха от ципсо
667867,667886,44192504,1761600959,"Скатывается в днище! Какая экономика, какой рост???!!!! Может хватит врать?!"
667867,667887,59182525,1761600975,"Нефти хуево кукуево,какого хуя"
667867,667890,429745913,1761602190,Пиздаболы😂😂😂
667867,667891,866574544,1761603113,Берите пример с Туркмении. Ниязов закрывая границы сказал:; -Все что в стране-все для народа.
667867,667893,482465517,1761604007,
667867,667896,747349621,1761617742,"""Это движуха"".  ""Мы ещё ничего не начинали""  А говорили что за три дня все сделают."
667867,667897,380489841,1761618751,"Вообще идиоты такое писать?, это возможно только в случае если Миллер охренел в корень и не слушает кремль,"
667867,667898,186756057,1761618909,Ну наконец-то 😌...
667867,667899,574223338,1761619824,
667867,667900,831856967,1761620583,"Ага, да. Особенно из Южной Кореи🤣"
667867,667901,343843003,1761624398,Источник подписания
667867,667902,324572516,1761624971,"Дожили , 🤣🤣🤣. С нашими правителями и такое возможно 🤷"
667867,667903,212454947,1761625080,Ебать долбоебизм куда катимся
667867,667929,511506888,1761634747,"да да да...именно КитаЙ, Южная Корея, является самым главным поставщиком нефти на планете Земля. вы хоть мозги то включите"
667867,667943,503610151,1761644776,
667867,667951,855126321,1761655407,
667867,667962,1035843692,1761658548,Давно пора
667867,668074,182225003,1761762879,
667867,668087,16219954,1761798874,
667867,668142,98202561,1761851262,"Россия Китаю продает, если что. Пиндос хотел им продавать, но занято."
667867,668207,86227145,1761927917,"Искусственный дефицит, Поднятие цен, Чтобы нас ободрать."
667867,668230,11915926,1761945045,Фэйк 😂
667867,668235,40649755,1761962774,Будем свой же бензин покупать у Китая.🤣
667867,668249,25814199,1761978837,
667867,668254,157659458,1761982796,"То есть ускориться и ввести завод по переработки нефти в работу быстрее, слишком просто видимо"
667867,668275,150898582,1762000219,Страна позора которая даже не может себя обеспечить бензином из своей же нефти!!!
667867,668276,855238919,1762000357,А чё не с Индии. Мы им в основном нашу нефть толкаем.
667867,668278,855238919,1762000380,"Дожили, блядь!"
667867,668316,99188861,1762028281,"Неужели хоть бенза нормального увидим,а не эту ослиную мочу из лужи,может машины нормально поедут"
667867,668322,440787850,1762053535,Когда за фейки будут сожать
667867,668345,31162134,1762076552,
667867,668350,12271163,1762079818,"Может сразу сдадим РФ в аренду Китаю? Там управленцы, видимо, посерьезнее. И дефицита нет"
667867,668353,49542088,1762083526,Что за бред👎
667867,668357,235193682,1762088964,"Бензина нету и за Путина , потомк что пока он тянет резину укропы специально разрушают у нас в стране НПЗ ( вопрос а для чего?) для того что бы через какое-то время ( ебаное нато ) наподет. Вот и выводят из строя НПЗ ."
667867,668374,598250956,1762094400,"Вау, как боты вонючие оживились))) всякую куйню  обсуждают."
667867,668385,17010527,1762099191,Вы что серьезно что-ли!? Страна богатая недрами!
667867,668400,600556637,1762107070,да блин уже весь Китай перенесите в Россию
667867,668401,600556637,1762107137,поставте у власти китайцев всего хватать будет в России
667867,668434,49783173,1762116584,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂просто не могу остановиться 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
667862,667872,1052542347,1761594401,"Только это не оригинал, лишь обвес голимый. В оригинале было 12 машин"
667862,668062,174591500,1761747799,"Нет. Ну не то это, как ни крути. М3 gtr это принципиально другая машина. Это как ""ключ""- источник и ""ключ"" от замкА. Вроде на вид одно и то же а по факту небо и земля."
667852,667864,655228154,1761589743,
667852,667944,1043785574,1761644878,"А если я возьму такую, только очень сильно поддержаную, за двадцатку возьму??"
667846,667865,1040772782,1761590700,Клёвый агрегат👍
667846,667866,35739022,1761592297,Огонь)
667832,667863,161100531,1761588240,Тачка просто🔥🔥🔥
667832,668067,824929094,1761754576,Самолет
667828,668106,879736002,1761813392,"Хруст происходит из-за того, что шестерни первичного и вторичного вала не синхронизированы, и упираются друг в друга зубьями. За синхронизацию шестерен и отвечает синхронизатор. Вот только при хрусте страдает не синхронизатор, а сами шестерни."
667823,667834,140665140,1761567977,
667823,667934,1069915185,1761638634,Только на металлолом этот хлам сдать. Это не машина
667823,668011,1048454779,1761700239,
667817,667818,832960786,1761533925,🤩
667817,668587,1031696913,1762191943,Неоклассика....ммм каеф
667817,669269,1485686,1762866329,Ничего лишнего! Охуенно выглядит
667817,669371,391273259,1763008385,"Обычный прожорливый масл кар, американское наглое ебло."
667817,669529,1058319634,1763121277,Классная тачка.
667786,667810,308028,1761509362,"времена, которых больше не будет! Авто - произведения искусства, полет инженерной мысли. Где тот поворот, в который они свернули?)))"
667772,667787,1040772782,1761501719,Клёвый аппарат👍
667772,667794,1051468488,1761503687,"Трактор, просто пятилитровый. Е классу до 211 кузова вообще не рулились нормально."
667772,667812,573899160,1761511866,210 ый нормально рулится!
667772,667824,8554025,1761548781,Волчёк
667772,668199,814779114,1761915763,🫶
667760,667762,23750845,1761488723,Огонь 🔥
667760,667788,507997960,1761501822,По братски
667760,667819,390813027,1761535166,Широкий жест! Очень полезное изобретение для безопасности людей.
667760,667829,41003229,1761556300,Но до сих пор находятся идиоты которые игнорируют это славное изобретение и используют вот это.
667745,667767,231055037,1761492731,
667745,667769,1040772782,1761494276,Цвет девчачий. Но всё равно выглядит ништяк👍
667745,667795,634536234,1761503765,"Это самая крутая семёрка,бумер это именно он."
667745,667801,27555909,1761505856,Конфета👍
667745,667809,879811579,1761508827,Шикардос👍👍👍👍👍цвет тоже шикарный
667745,667815,743707460,1761524189,Цвет....
667745,667822,398186114,1761540871,"Легенда. Ну только не как мизулина, а действительно легенда."
667745,668125,823762443,1761827239,да это же машина из фильма бумер
667740,667744,79940858,1761476657,Машина отличная 👍
667740,667747,3384897,1761479672,До 100-ки мне кажется все были легендарными  в данной линейке внедорожников Тойоты. А вот после уже конкретные паркетники пошли...
667740,667749,142177603,1761480564,Плавно ехал он как корабль
667740,667750,27979592,1761481095,Для проходимости есть 105.
667740,667756,0,1761484829,
667740,668112,891369538,1761817609,"Крут,но Лексус LX в этом же кузове внешне выглядит свежей и привлекательней."
667740,668136,155521809,1761843419,Супер авто!
667740,668226,593308434,1761935826,Чистое великолепие
667740,668236,888726217,1761967531,"Это  ИСТИННАЯ  правда, легендарный, комфортный и надёжный внедорожник, но ☝️ к сожалению мы уже именно таких новых или подобных такой модели и её надёжности и харизмы ☝️ уже больше не увидим."
667733,667768,219786258,1761493112,Стоит...
667733,667775,230206784,1761498337,Почти. Не было на козырьке пассажира зеркальца.
667723,667727,867027613,1761459766,Наши предки использовали экотопливо
667723,667743,29791772,1761475681,"Не, ну такую вазу можно на даче поставить. В зале напротив камина🤣🤣🤣🤣🤣👍👍👍👍"
667721,667728,19375495,1761461249,Там еще и волга стоит ?!)
667706,667714,27979592,1761426237,Ничего лишнего.
667706,668577,4655116,1762188988,Хорооош 🔥
667706,668617,783988290,1762204778,Е39 лучший кузов. Была если не ошибаюсь и такая м5. «Самый быстрый сарай в мире» тогда его назвали.
667706,669517,636627513,1763105840,мечта!!!
667706,669530,329015368,1763121593,Странно почему сидухи не спортивные..🤔
667700,667845,867514050,1761576271,Трек
667695,668098,791629138,1761808048,"Как же задолбали эти «никто»! Один безграмотный дебил, написал вместо «некто», «никто», а остальные дебилы подхватили!"
667685,667746,83362197,1761479497,Что за лексус то?:)
667685,667874,1019490899,1761594787,Блевоты кусок собранный чуть лучше фольксвагена
667685,667892,358652604,1761603650,Лс600 гибрид
667685,667999,68745865,1761685601,Тааааакой нелеквид
667685,668079,703521271,1761765728,Самый норм это мерс w124
667685,668102,829462621,1761810986,
667685,668110,69163130,1761815862,Огонь!!!год на 460 проездил!
667685,668141,32441368,1761850817,Обожаю его!
667677,667681,572748824,1761386824,Остановочный отдых
667677,667682,239375701,1761386853,ума у админа на большее не хватило с фотошопом?
667677,667683,5111084,1761386927,Там справа ещё место для опций по разводу и отьёму имущества.😉
667677,667684,99734230,1761387860,"Это в новых китайцах так, только он тебя так😂"
667677,667687,226828588,1761393460,А функция влючаеться с кнопки или нужно дублировать кнопкой SOS  рядом?
667677,667691,661171832,1761398783,Даже все виды заглушек дали
667677,667692,652457899,1761399710,Электронный отсасыватель
667677,667693,801156112,1761399949,Электронный подсосик
667677,667697,867027613,1761404671,Полезная опция
667677,667751,20321344,1761482474,а правые заглушки не смущают? какие заглушки в максималке?
667677,667752,20321344,1761482493,или это место для установки кнопки гбо?
667677,667969,1055679531,1761665582,Автоминет?
667677,667970,673467870,1761667812,"Не полная, у меня ещё есть функция ""раком у капота""🤣🤣🤣"
667677,667997,638191416,1761679604,Эта кнопка предупреждает что топливо заканчивается.
667677,668007,740351522,1761698921,Памэла вылезает и делает приятно! Это сказал Марат борода про максимальную комплектацию
667677,668020,154850443,1761715242,Справа видимо опции садо маза и бдсм))
667677,668095,1069141698,1761805671,Китайские технологии идут в перёд авто отсос а авто проститутка есть в Макс коомлектации
667677,668151,838258809,1761855264,Это кнопка отсоса🤭🤭🤭
667654,667690,229614608,1761398209,"Задние скамейки хороши( не то что у последующих моделей), были б у моей такие то и переделывать не стал!"
667644,667660,7358010,1761373053,Audi v8?
667644,667671,289861875,1761377197,Ох и красотка....
667644,667949,185899841,1761654877,Ракета
667640,667646,832960786,1761363908,👍
667640,667648,863743304,1761368138,Нормальный такой рупь сорок... 👍🧐
667640,667650,195734892,1761370033,S666
667640,667664,95724863,1761375072,Мощь
667640,667668,533044289,1761376230,Вот это да ! Красиво мощно 💪🏽  Не то что сейчас выпускают
667640,667670,19375495,1761376802,Просто космос 🚀
667640,667676,853572794,1761379449,👍👍👍👍👍
667640,667679,869551478,1761383691,Ну что за раскраска млять🤦‍♂ сразу пиковых напоминает
667640,667686,287658953,1761391363,Если не знать что это Карбон можно подумать что низа сгнили и их в антигравий закатали по перекупски😀😀
667640,667699,151529116,1761405539,детская шалость в нейросети
667640,667713,190686753,1761426138,"Хоть бы в одном паблике админ на клоуне написал, что это 3d рендер от чела который bodykit'ы рисует"
667640,667773,806472568,1761496878,🤢
667640,667814,872547948,1761516583,Вот это я понимаю кабанчик 😍
667640,667848,519646379,1761579753,
667640,667849,890919828,1761581601,Мощщщщщ
667640,667850,557769486,1761582035,что такое 1000 один литр объем что-ли?) или 1000 лошадей всего
667640,667851,77555827,1761582111,
667640,667855,144571047,1761585639,Киберпук 2077
667640,667884,864668609,1761600483,"Да не)  Немцы ломаются часто, Японец на Шаг впереди Любого Немца)"
667640,667889,33497698,1761601807,"140 должен быть строгий, солидный, а не этот колхоз"
667640,667928,283524193,1761634055,Насколько он здоровый снаружи и тесный внутри
667640,667942,143098426,1761642098,МЕРСЕДЕС КРАУН ?
667640,668002,46080037,1761691613,🔥
667640,668014,12002909,1761708588,"Красиво выглядит,но задние фонари слишком маленькие и не гармонируют с юбкой и выхлопом."
667640,668048,168030312,1761738520,Какой же колхоз
667640,668063,369093168,1761748261,Для ГТАхи пойдет. 😂
667640,668082,133500636,1761774609,"Легенда умерла, не нужно играть в франкинштейна"
667640,668101,377194105,1761810309,"Я конечно фанат этой машины, но это выглядит колхозно. Как будто что было то и засунули туда."
667640,668122,1080654042,1761822214,Сколько стоит эта машина
667640,668153,72749292,1761856916,Вы что с машиной сделали уроды ?
667638,667651,8367207,1761370536,"Какой ещё ""шестицилиндровый"" 7.2? Вы там угораете что ли?"
